book,chapter,verse_number,verse_text
1 Chronicles,7,37,"Bezer, Hod, Shamma, Shilshah, Ithran, and Beera."
1 Chronicles,7,38,"The sons of Jether: Jephunneh, Pispa, and Ara."
1 Chronicles,7,39,"The sons of Ulla: Arah, Hanniel, and Rizia."
1 Chronicles,7,40,"All these were the children of Asher, heads of the fathers’ houses, choice and mighty men of valor, chief of the princes. The number of them listed by genealogy for service in war was twenty-six thousand men."
1 Chronicles,7,41,
1 Chronicles,8,1,"Benjamin became the father of Bela his firstborn, Ashbel the second, Aharah the third,"
1 Chronicles,8,2,"Nohah the fourth, and Rapha the fifth."
1 Chronicles,8,3,"Bela had sons: Addar, Gera, Abihud,"
1 Chronicles,8,4,"Abishua, Naaman, Ahoah,"
1 Chronicles,8,5,"Gera, Shephuphan, and Huram."
1 Chronicles,8,6,"These are the sons of Ehud. These are the heads of fathers’ households of the inhabitants of Geba, who were carried captive to Manahath:"
1 Chronicles,8,7,"Naaman, Ahijah, and Gera, who carried them captive; and he became the father of Uzza and Ahihud."
1 Chronicles,8,8,"Shaharaim became the father of children in the field of Moab, after he had sent them away. Hushim and Baara were his wives."
1 Chronicles,8,9,"By Hodesh his wife, he became the father of Jobab, Zibia, Mesha, Malcam,"
1 Chronicles,8,10,"Jeuz, Shachia, and Mirmah. These were his sons, heads of fathers’ households."
1 Chronicles,8,11,"By Hushim, he became the father of Abitub and Elpaal."
1 Chronicles,8,12,"The sons of Elpaal: Eber, Misham, and Shemed, who built Ono and Lod, with its towns;"
1 Chronicles,8,13,"and Beriah, and Shema, who were heads of fathers’ households of the inhabitants of Aijalon, who put to flight the inhabitants of Gath;"
1 Chronicles,8,14,"and Ahio, Shashak, Jeremoth,"
1 Chronicles,8,15,"Zebadiah, Arad, Eder,"
1 Chronicles,8,16,"Michael, Ishpah, Joha, the sons of Beriah,"
1 Chronicles,8,17,"Zebadiah, Meshullam, Hizki, Heber,"
1 Chronicles,8,18,"Ishmerai, Izliah, Jobab, the sons of Elpaal,"
1 Chronicles,8,19,"Jakim, Zichri, Zabdi,"
1 Chronicles,8,20,"Elienai, Zillethai, Eliel,"
1 Chronicles,8,21,"Adaiah, Beraiah, Shimrath, the sons of Shimei,"
1 Chronicles,8,22,"Ishpan, Eber, Eliel,"
1 Chronicles,8,23,"Abdon, Zichri, Hanan,"
1 Chronicles,8,24,"Hananiah, Elam, Anthothijah,"
1 Chronicles,8,25,"Iphdeiah, Penuel, the sons of Shashak,"
1 Chronicles,8,26,"Shamsherai, Shehariah, Athaliah,"
1 Chronicles,8,27,"Jaareshiah, Elijah, Zichri, and the sons of Jeroham."
1 Chronicles,8,28,"These were heads of fathers’ households throughout their generations, chief men. These lived in Jerusalem."
1 Chronicles,8,29,"The father of Gibeon, whose wife’s name was Maacah, lived in Gibeon,"
1 Chronicles,8,30,"with his firstborn son Abdon, Zur, Kish, Baal, Nadab,"
1 Chronicles,8,31,"Gedor, Ahio, and Zecher."
1 Chronicles,8,32,"Mikloth became the father of Shimeah. They also lived with their brothers in Jerusalem, near their brothers."
1 Chronicles,8,33,"Ner became the father of Kish. Kish became the father of Saul. Saul became the father of Jonathan, Malchishua, Abinadab, and Eshbaal."
1 Chronicles,8,34,The son of Jonathan was Merib Baal. Merib Baal became the father of Micah.
1 Chronicles,8,35,"The sons of Micah: Pithon, Melech, Tarea, and Ahaz."
1 Chronicles,8,36,"Ahaz became the father of Jehoaddah. Jehoaddah became the father of Alemeth, Azmaveth, and Zimri. Zimri became the father of Moza."
1 Chronicles,8,37,"Moza became the father of Binea. Raphah was his son, Eleasah his son, and Azel his son."
1 Chronicles,8,38,"Azel had six sons, whose names are these: Azrikam, Bocheru, Ishmael, Sheariah, Obadiah, and Hanan. All these were the sons of Azel."
1 Chronicles,8,39,"The sons of Eshek his brother: Ulam his firstborn, Jeush the second, and Eliphelet the third."
1 Chronicles,8,40,"The sons of Ulam were mighty men of valor, archers, and had many sons, and sons’ sons, one hundred fifty. All these were of the sons of Benjamin."
1 Chronicles,8,41,
1 Chronicles,9,1,"So all Israel were listed by genealogies; and behold, they are written in the book of the kings of Israel. Judah was carried away captive to Babylon for their disobedience."
1 Chronicles,9,2,"Now the first inhabitants who lived in their possessions in their cities were Israel, the priests, the Levites, and the temple servants."
1 Chronicles,9,3,"In Jerusalem lived of the children of Judah, of the children of Benjamin, and of the children of Ephraim and Manasseh:"
1 Chronicles,9,4,"Uthai the son of Ammihud, the son of Omri, the son of Imri, the son of Bani, of the children of Perez the son of Judah."
1 Chronicles,9,5,"Of the Shilonites: Asaiah the firstborn, and his sons."
1 Chronicles,9,6,"Of the sons of Zerah: Jeuel and their brothers, six hundred ninety."
1 Chronicles,9,7,"Of the sons of Benjamin: Sallu the son of Meshullam, the son of Hodaviah, the son of Hassenuah,"
1 Chronicles,9,8,"and Ibneiah the son of Jeroham, and Elah the son of Uzzi, the son of Michri, and Meshullam the son of Shephatiah, the son of Reuel, the son of Ibnijah;"
1 Chronicles,9,9,"and their brothers, according to their generations, nine hundred fifty-six. All these men were heads of fathers’ households by their fathers’ houses."
1 Chronicles,9,10,"Of the priests: Jedaiah, Jehoiarib, Jachin,"
1 Chronicles,9,11,"and Azariah the son of Hilkiah, the son of Meshullam, the son of Zadok, the son of Meraioth, the son of Ahitub, the ruler of God’s house;"
1 Chronicles,9,12,"and Adaiah the son of Jeroham, the son of Pashhur, the son of Malchijah, and Maasai the son of Adiel, the son of Jahzerah, the son of Meshullam, the son of Meshillemith, the son of Immer;"
1 Chronicles,9,13,"and their brothers, heads of their fathers’ houses, one thousand seven hundred sixty; very able men for the work of the service of God’s house."
1 Chronicles,9,14,"Of the Levites: Shemaiah the son of Hasshub, the son of Azrikam, the son of Hashabiah, of the sons of Merari;"
1 Chronicles,9,15,"and Bakbakkar, Heresh, Galal, and Mattaniah the son of Mica, the son of Zichri, the son of Asaph,"
1 Chronicles,9,16,"and Obadiah the son of Shemaiah, the son of Galal, the son of Jeduthun, and Berechiah the son of Asa, the son of Elkanah, who lived in the villages of the Netophathites."
1 Chronicles,9,17,"The gatekeepers: Shallum, Akkub, Talmon, Ahiman, and their brothers (Shallum was the chief),"
1 Chronicles,9,18,who previously served in the king’s gate eastward. They were the gatekeepers for the camp of the children of Levi.
1 Chronicles,9,19,"Shallum the son of Kore, the son of Ebiasaph, the son of Korah, and his brothers, of his father’s house, the Korahites, were over the work of the service, keepers of the thresholds of the tent. Their fathers had been over Yahweh’s camp, keepers of the entry."
1 Chronicles,9,20,"Phinehas the son of Eleazar was ruler over them in time past, and Yahweh was with him."
1 Chronicles,9,21,Zechariah the son of Meshelemiah was gatekeeper of the door of the Tent of Meeting.
1 Chronicles,9,22,"All these who were chosen to be gatekeepers in the thresholds were two hundred twelve. These were listed by genealogy in their villages, whom David and Samuel the seer ordained in their office of trust."
1 Chronicles,9,23,"So they and their children had the oversight of the gates of Yahweh’s house, even the house of the tent, by wards."
1 Chronicles,9,24,"On the four sides were the gatekeepers, toward the east, west, north, and south."
1 Chronicles,9,25,"Their brothers, in their villages, were to come in every seven days from time to time to be with them:"
1 Chronicles,9,26,"for the four chief gatekeepers, who were Levites, were in an office of trust, and were over the rooms and over the treasuries in God’s house."
1 Chronicles,9,27,"They stayed around God’s house, because that duty was on them; and to their duty was its opening morning by morning."
1 Chronicles,9,28,"Certain of them were in charge of the vessels of service; for these were brought in by count, and these were taken out by count."
1 Chronicles,9,29,"Some of them also were appointed over the furniture, and over all the vessels of the sanctuary, over the fine flour, the wine, the oil, the frankincense, and the spices."
1 Chronicles,9,30,Some of the sons of the priests prepared the mixing of the spices.
1 Chronicles,9,31,"Mattithiah, one of the Levites, who was the firstborn of Shallum the Korahite, had the office of trust over the things that were baked in pans."
1 Chronicles,9,32,"Some of their brothers, of the sons of the Kohathites, were over the show bread, to prepare it every Sabbath."
1 Chronicles,9,33,"These are the singers, heads of fathers’ households of the Levites, who lived in the rooms and were free from other service; for they were employed in their work day and night."
1 Chronicles,9,34,"These were heads of fathers’ households of the Levites, throughout their generations, chief men. These lived at Jerusalem."
1 Chronicles,9,35,"Jeiel the father of Gibeon, whose wife’s name was Maacah, lived in Gibeon with"
1 Chronicles,9,36,"his firstborn son Abdon, Zur, Kish, Baal, Ner, Nadab,"
1 Chronicles,9,37,"Gedor, Ahio, Zechariah, and Mikloth."
1 Chronicles,9,38,"Mikloth became the father of Shimeam. They also lived with their brothers in Jerusalem, near their brothers."
1 Chronicles,9,39,"Ner became the father of Kish. Kish became the father of Saul. Saul became the father of Jonathan, Malchishua, Abinadab, and Eshbaal."
1 Chronicles,9,40,The son of Jonathan was Merib Baal. Merib Baal became the father of Micah.
1 Chronicles,9,41,"The sons of Micah: Pithon, Melech, Tahrea, and Ahaz."
1 Chronicles,9,42,"Ahaz became the father of Jarah. Jarah became the father of Alemeth, Azmaveth, and Zimri. Zimri became the father of Moza."
1 Chronicles,9,43,"Moza became the father of Binea; and Rephaiah his son, Eleasah his son, and Azel his son."
1 Chronicles,9,44,"Azel had six sons, whose names are these: Azrikam, Bocheru, Ishmael, Sheariah, Obadiah, and Hanan. These were the sons of Azel."
1 Chronicles,9,45,
1 Chronicles,10,1,"Now the Philistines fought against Israel, and the men of Israel fled from before the Philistines, and fell down slain on Mount Gilboa."
1 Chronicles,10,2,"The Philistines followed hard after Saul and after his sons; and the Philistines killed Jonathan, Abinadab, and Malchishua, the sons of Saul."
1 Chronicles,10,3,"The battle went hard against Saul, and the archers overtook him; and he was distressed by reason of the archers."
1 Chronicles,10,4,"Then Saul said to his armor bearer, “Draw your sword, and thrust me through with it, lest these uncircumcised come and abuse me.”"
1 Chronicles,10,5,"But his armor bearer would not; for he was terrified. Therefore Saul took his sword, and fell on it."
1 Chronicles,10,6,"When his armor bearer saw that Saul was dead, he likewise fell on his sword, and died."
1 Chronicles,10,7,So Saul died with his three sons; and all his house died together.
1 Chronicles,10,8,"When all the men of Israel who were in the valley saw that they fled, and that Saul and his sons were dead, they abandoned their cities, and fled; and the Philistines came and lived in them."
1 Chronicles,10,9,"On the next day, when the Philistines came to strip the slain, they found Saul and his sons fallen on Mount Gilboa."
1 Chronicles,10,10,"They stripped him, and took his head and his armor, and sent into the land of the Philistines all around, to carry the news to their idols, and to the people."
1 Chronicles,10,11,"They put his armor in the house of their gods, and fastened his head in the house of Dagon."
1 Chronicles,10,12,"When all Jabesh Gilead heard all that the Philistines had done to Saul,"
1 Chronicles,10,13,"all the valiant men arose, and took away the body of Saul, and the bodies of his sons, and brought them to Jabesh, and buried their bones under the oak in Jabesh, and fasted seven days."
1 Chronicles,10,14,"So Saul died for his trespass which he committed against Yahweh, because of Yahweh’s word, which he didn’t keep; and also because he asked counsel of one who had a familiar spirit, to inquire,"
1 Chronicles,10,15,"and didn’t inquire of Yahweh. Therefore he killed him, and turned the kingdom over to David the son of Jesse."
1 Chronicles,10,16,
1 Chronicles,11,1,"Then all Israel gathered themselves to David to Hebron, saying, “Behold, we are your bone and your flesh."
1 Chronicles,11,2,"In times past, even when Saul was king, it was you who led out and brought in Israel. Yahweh your God said to you, ‘You shall be shepherd of my people Israel, and you shall be prince over my people Israel.’”"
1 Chronicles,11,3,"So all the elders of Israel came to the king to Hebron; and David made a covenant with them in Hebron before Yahweh; and they anointed David king over Israel, according to Yahweh’s word by Samuel."
1 Chronicles,11,4,"David and all Israel went to Jerusalem (also called Jebus); and the Jebusites, the inhabitants of the land, were there."
1 Chronicles,11,5,"The inhabitants of Jebus said to David, “You will not come in here.” Nevertheless David took the stronghold of Zion. The same is David’s city."
1 Chronicles,11,6,"David said, “Whoever strikes the Jebusites first shall be chief and captain.” Joab the son of Zeruiah went up first, and was made chief."
1 Chronicles,11,7,David lived in the stronghold; therefore they called it David’s city.
1 Chronicles,11,8,"He built the city all around, from Millo even around; and Joab repaired the rest of the city."
1 Chronicles,11,9,David grew greater and greater; for Yahweh of Armies was with him.
1 Chronicles,11,10,"Now these are the chief of the mighty men whom David had, who showed themselves strong with him in his kingdom, together with all Israel, to make him king, according to Yahweh’s word concerning Israel."
1 Chronicles,11,11,"This is the number of the mighty men whom David had: Jashobeam, the son of a Hachmonite, the chief of the thirty; he lifted up his spear against three hundred and killed them at one time."
1 Chronicles,11,12,"After him was Eleazar the son of Dodo, the Ahohite, who was one of the three mighty men."
1 Chronicles,11,13,"He was with David at Pasdammim, and there the Philistines were gathered together to battle, where there was a plot of ground full of barley; and the people fled from before the Philistines."
1 Chronicles,11,14,"They stood in the middle of the plot, defended it, and killed the Philistines; and Yahweh saved them by a great victory."
1 Chronicles,11,15,"Three of the thirty chief men went down to the rock to David, into the cave of Adullam; and the army of the Philistines were encamped in the valley of Rephaim."
1 Chronicles,11,16,"David was then in the stronghold, and the garrison of the Philistines was in Bethlehem at that time."
1 Chronicles,11,17,"David longed, and said, “Oh that one would give me water to drink from the well of Bethlehem, which is by the gate!”"
1 Chronicles,11,18,"The three broke through the army of the Philistines, and drew water out of the well of Bethlehem, that was by the gate, and took it, and brought it to David; but David would not drink any of it, but poured it out to Yahweh,"
1 Chronicles,11,19,"and said, “My God forbid me, that I should do this! Shall I drink the blood of these men who have put their lives in jeopardy?” For they risked their lives to bring it. Therefore he would not drink it. The three mighty men did these things."
1 Chronicles,11,20,"Abishai, the brother of Joab, he was chief of the three; for he lifted up his spear against three hundred and killed them, and had a name among the three."
1 Chronicles,11,21,"Of the three, he was more honorable than the two, and was made their captain; however he wasn’t included in the three."
1 Chronicles,11,22,"Benaiah the son of Jehoiada, the son of a valiant man of Kabzeel, who had done mighty deeds, killed the two sons of Ariel of Moab. He also went down and killed a lion in the middle of a pit on a snowy day."
1 Chronicles,11,23,"He killed an Egyptian, a man of great stature, five cubits high. In the Egyptian’s hand was a spear like a weaver’s beam; and he went down to him with a staff, plucked the spear out of the Egyptian’s hand, and killed him with his own spear."
1 Chronicles,11,24,"Benaiah the son of Jehoiada did these things, and had a name among the three mighty men."
1 Chronicles,11,25,"Behold, he was more honorable than the thirty, but he didn’t attain to the three; and David set him over his guard."
1 Chronicles,11,26,"The mighty men of the armies also include Asahel the brother of Joab, Elhanan the son of Dodo of Bethlehem,"
1 Chronicles,11,27,"Shammoth the Harorite, Helez the Pelonite,"
1 Chronicles,11,28,"Ira the son of Ikkesh the Tekoite, Abiezer the Anathothite,"
1 Chronicles,11,29,"Sibbecai the Hushathite, Ilai the Ahohite,"
1 Chronicles,11,30,"Maharai the Netophathite, Heled the son of Baanah the Netophathite,"
1 Chronicles,11,31,"Ithai the son of Ribai of Gibeah of the children of Benjamin, Benaiah the Pirathonite,"
1 Chronicles,11,32,"Hurai of the brooks of Gaash, Abiel the Arbathite,"
1 Chronicles,11,33,"Azmaveth the Baharumite, Eliahba the Shaalbonite,"
1 Chronicles,11,34,"the sons of Hashem the Gizonite, Jonathan the son of Shagee the Hararite,"
1 Chronicles,11,35,"Ahiam the son of Sacar the Hararite, Eliphal the son of Ur,"
1 Chronicles,11,36,"Hepher the Mecherathite, Ahijah the Pelonite,"
1 Chronicles,11,37,"Hezro the Carmelite, Naarai the son of Ezbai,"
1 Chronicles,11,38,"Joel the brother of Nathan, Mibhar the son of Hagri,"
1 Chronicles,11,39,"Zelek the Ammonite, Naharai the Berothite, the armor bearer of Joab the son of Zeruiah,"
1 Chronicles,11,40,"Ira the Ithrite, Gareb the Ithrite,"
1 Chronicles,11,41,"Uriah the Hittite, Zabad the son of Ahlai,"
1 Chronicles,11,42,"Adina the son of Shiza the Reubenite, a chief of the Reubenites, and thirty with him,"
1 Chronicles,11,43,"Hanan the son of Maacah, and Joshaphat the Mithnite,"
1 Chronicles,11,44,"Uzzia the Ashterathite, Shama and Jeiel the sons of Hotham the Aroerite,"
1 Chronicles,11,45,"Jediael the son of Shimri, and Joha his brother, the Tizite,"
1 Chronicles,11,46,"Eliel the Mahavite, and Jeribai, and Joshaviah, the sons of Elnaam, and Ithmah the Moabite,"
1 Chronicles,11,47,"Eliel, and Obed, and Jaasiel the Mezobaite."
1 Chronicles,11,48,
1 Chronicles,12,1,"Now these are those who came to David to Ziklag, while he was a fugitive from Saul the son of Kish. They were among the mighty men, his helpers in war."
1 Chronicles,12,2,"They were armed with bows, and could use both the right hand and the left in slinging stones and in shooting arrows from the bow. They were of Saul’s relatives of the tribe of Benjamin."
1 Chronicles,12,3,"The chief was Ahiezer, then Joash, the sons of Shemaah the Gibeathite; Jeziel and Pelet, the sons of Azmaveth; Beracah; Jehu the Anathothite;"
1 Chronicles,12,4,"Ishmaiah the Gibeonite, a mighty man among the thirty and a leader of the thirty; Jeremiah; Jahaziel; Johanan; Jozabad the Gederathite;"
1 Chronicles,12,5,Eluzai; Jerimoth; Bealiah; Shemariah; Shephatiah the Haruphite;
1 Chronicles,12,6,"Elkanah, Isshiah Azarel, Joezer, and Jashobeam, the Korahites;"
1 Chronicles,12,7,"and Joelah and Zebadiah, the sons of Jeroham of Gedor."
1 Chronicles,12,8,"Some Gadites joined David in the stronghold in the wilderness, mighty men of valor, men trained for war, who could handle shield and spear; whose faces were like the faces of lions, and they were as swift as the gazelles on the mountains:"
1 Chronicles,12,9,"Ezer the chief, Obadiah the second, Eliab the third,"
1 Chronicles,12,10,"Mishmannah the fourth, Jeremiah the fifth,"
1 Chronicles,12,11,"Attai the sixth, Eliel the seventh,"
1 Chronicles,12,12,"Johanan the eighth, Elzabad the ninth,"
1 Chronicles,12,13,"Jeremiah the tenth, and Machbannai the eleventh."
1 Chronicles,12,14,"These of the sons of Gad were captains of the army: he who was least was equal to one hundred, and the greatest to one thousand."
1 Chronicles,12,15,"These are those who went over the Jordan in the first month, when it had overflowed all its banks; and they put to flight all who lived in the valleys, both toward the east and toward the west."
1 Chronicles,12,16,Some of the children of Benjamin and Judah came to the stronghold to David.
1 Chronicles,12,17,"David went out to meet them, and answered them, “If you have come peaceably to me to help me, my heart will be united with you; but if you have come to betray me to my adversaries, since there is no wrong in my hands, may the God of our fathers see this and rebuke it.”"
1 Chronicles,12,18,"Then the Spirit came on Amasai, who was chief of the thirty, and he said, “We are yours, David, and on your side, you son of Jesse. Peace, peace be to you, and peace be to your helpers; for your God helps you.” Then David received them, and made them captains of the band."
1 Chronicles,12,19,"Some of Manasseh also joined David, when he came with the Philistines against Saul to battle; but they didn’t help them; for the lords of the Philistines sent him away after consultation, saying, “He will desert to his master Saul to the jeopardy of our heads.”"
1 Chronicles,12,20,"As he went to Ziklag, some from Manasseh joined him: Adnah, Jozabad, Jediael, Michael, Jozabad, Elihu, and Zillethai, captains of thousands who were of Manasseh."
1 Chronicles,12,21,"They helped David against the band of rovers; for they were all mighty men of valor, and were captains in the army."
1 Chronicles,12,22,"For from day to day men came to David to help him, until there was a great army, like God’s army."
1 Chronicles,12,23,"These are the numbers of the heads of those who were armed for war, who came to David to Hebron, to turn the kingdom of Saul to him, according to Yahweh’s word."
1 Chronicles,12,24,"The children of Judah who bore shield and spear were six thousand eight hundred, armed for war."
1 Chronicles,12,25,"Of the children of Simeon, mighty men of valor for the war, seven thousand one hundred."
1 Chronicles,12,26,Of the children of Levi four thousand six hundred.
1 Chronicles,12,27,"Jehoiada was the leader of the household of Aaron; and with him were three thousand seven hundred,"
1 Chronicles,12,28,"and Zadok, a young man mighty of valor, and of his father’s house twenty-two captains."
1 Chronicles,12,29,"Of the children of Benjamin, Saul’s relatives, three thousand: for until then, the greatest part of them had kept their allegiance to Saul’s house."
1 Chronicles,12,30,"Of the children of Ephraim twenty thousand eight hundred, mighty men of valor, famous men in their fathers’ houses."
1 Chronicles,12,31,"Of the half-tribe of Manasseh eighteen thousand, who were mentioned by name, to come and make David king."
1 Chronicles,12,32,"Of the children of Issachar, men who had understanding of the times, to know what Israel ought to do, their heads were two hundred; and all their brothers were at their command."
1 Chronicles,12,33,"Of Zebulun, such as were able to go out in the army, who could set the battle in array, with all kinds of instruments of war, fifty thousand, and who could command and were not of double heart."
1 Chronicles,12,34,"Of Naphtali one thousand captains, and with them with shield and spear thirty-seven thousand."
1 Chronicles,12,35,"Of the Danites who could set the battle in array, twenty-eight thousand six hundred."
1 Chronicles,12,36,"Of Asher, such as were able to go out in the army, who could set the battle in array, forty thousand."
1 Chronicles,12,37,"On the other side of the Jordan, of the Reubenites, the Gadites, and of the half-tribe of Manasseh, with all kinds of instruments of war for the battle, one hundred twenty thousand."
1 Chronicles,12,38,"All these were men of war, who could order the battle array, and came with a perfect heart to Hebron, to make David king over all Israel; and all the rest also of Israel were of one heart to make David king."
1 Chronicles,12,39,"They were there with David three days, eating and drinking; for their brothers had supplied provisions for them."
1 Chronicles,12,40,"Moreover those who were near to them, as far as Issachar, Zebulun, and Naphtali, brought bread on donkeys, on camels, on mules, and on oxen: supplies of flour, cakes of figs, clusters of raisins, wine, oil, cattle, and sheep in abundance; for there was joy in Israel."
1 Chronicles,12,41,
1 Chronicles,13,1,"David consulted with the captains of thousands and of hundreds, even with every leader."
1 Chronicles,13,2,"David said to all the assembly of Israel, “If it seems good to you, and if it is of Yahweh our God, let us send word everywhere to our brothers who are left in all the land of Israel, with whom the priests and Levites are in their cities that have suburbs, that they may gather themselves to us."
1 Chronicles,13,3,"Also, let us again bring the ark of our God back to us; for we didn’t seek it in the days of Saul.”"
1 Chronicles,13,4,All the assembly said that they would do so; for the thing was right in the eyes of all the people.
1 Chronicles,13,5,"So David assembled all Israel together, from the Shihor the brook of Egypt even to the entrance of Hamath, to bring God’s ark from Kiriath Jearim."
1 Chronicles,13,6,"David went up with all Israel to Baalah, that is, to Kiriath Jearim, which belonged to Judah, to bring up from there God Yahweh’s ark that sits above the cherubim, that is called by the Name."
1 Chronicles,13,7,"They carried God’s ark on a new cart, and brought it out of Abinadab’s house; and Uzza and Ahio drove the cart."
1 Chronicles,13,8,"David and all Israel played before God with all their might, even with songs, with harps, with stringed instruments, with tambourines, with cymbals, and with trumpets."
1 Chronicles,13,9,"When they came to Chidon’s threshing floor, Uzza put out his hand to hold the ark; for the oxen stumbled."
1 Chronicles,13,10,"Yahweh’s anger burned against Uzza, and he struck him, because he put his hand on the ark; and he died there before God."
1 Chronicles,13,11,"David was displeased, because Yahweh had broken out against Uzza. He called that place Perez Uzza, to this day."
1 Chronicles,13,12,"David was afraid of God that day, saying, “How can I bring God’s ark home to me?”"
1 Chronicles,13,13,"So David didn’t move the ark with him into David’s city, but carried it aside into Obed-Edom the Gittite’s house."
1 Chronicles,13,14,God’s ark remained with the family of Obed-Edom in his house three months; and Yahweh blessed Obed-Edom’s house and all that he had.
1 Chronicles,13,15,
1 Chronicles,14,1,"Hiram king of Tyre sent messengers to David with cedar trees, masons, and carpenters, to build him a house."
1 Chronicles,14,2,"David perceived that Yahweh had established him king over Israel; for his kingdom was exalted on high, for his people Israel’s sake."
1 Chronicles,14,3,"David took more wives at Jerusalem, and David became the father of more sons and daughters."
1 Chronicles,14,4,"These are the names of the children whom he had in Jerusalem: Shammua, Shobab, Nathan, Solomon,"
1 Chronicles,14,5,"Ibhar, Elishua, Elpelet,"
1 Chronicles,14,6,"Nogah, Nepheg, Japhia,"
1 Chronicles,14,7,"Elishama, Beeliada, and Eliphelet."
1 Chronicles,14,8,"When the Philistines heard that David was anointed king over all Israel, all the Philistines went up to seek David; and David heard of it, and went out against them."
1 Chronicles,14,9,Now the Philistines had come and made a raid in the valley of Rephaim.
1 Chronicles,14,10,"David inquired of God, saying, “Shall I go up against the Philistines? Will you deliver them into my hand?”"
1 Chronicles,14,11,"Yahweh said to him, “Go up; for I will deliver them into your hand.”"
1 Chronicles,14,12,"So they came up to Baal Perazim, and David defeated them there. David said, God has broken my enemies by my hand, like waters breaking out. Therefore they called the name of that place Baal Perazim."
1 Chronicles,14,13,"They left their gods there; and David gave a command, and they were burned with fire."
1 Chronicles,14,14,The Philistines made a another raid in the valley.
1 Chronicles,14,15,"David inquired again of God; and God said to him, “You shall not go up after them. Turn away from them, and come on them opposite the mulberry trees."
1 Chronicles,14,16,"When you hear the sound of marching in the tops of the mulberry trees, then go out to battle; for God has gone out before you to strike the army of the Philistines.”"
1 Chronicles,14,17,David did as God commanded him; and they attacked the army of the Philistines from Gibeon even to Gezer.
1 Chronicles,14,18,The fame of David went out into all lands; and Yahweh brought the fear of him on all nations.
1 Chronicles,14,19,
1 Chronicles,15,1,"David made himself houses in David’s city; and he prepared a place for God’s ark, and pitched a tent for it."
1 Chronicles,15,2,"Then David said, “No one ought to carry God’s ark but the Levites. For Yahweh has chosen them to carry God’s ark, and to minister to him forever.”"
1 Chronicles,15,3,"David assembled all Israel at Jerusalem, to bring up Yahweh’s ark to its place, which he had prepared for it."
1 Chronicles,15,4,David gathered together the sons of Aaron and the Levites:
1 Chronicles,15,5,"of the sons of Kohath, Uriel the chief, and his brothers one hundred twenty;"
1 Chronicles,15,6,"of the sons of Merari, Asaiah the chief, and his brothers two hundred twenty;"
1 Chronicles,15,7,"of the sons of Gershom, Joel the chief, and his brothers one hundred thirty;"
1 Chronicles,15,8,"of the sons of Elizaphan, Shemaiah the chief, and his brothers two hundred;"
1 Chronicles,15,9,"of the sons of Hebron, Eliel the chief, and his brothers eighty;"
1 Chronicles,15,10,"of the sons of Uzziel, Amminadab the chief, and his brothers one hundred twelve."
1 Chronicles,15,11,"David called for Zadok and Abiathar the priests, and for the Levites, for Uriel, Asaiah, Joel, Shemaiah, Eliel, and Amminadab,"
1 Chronicles,15,12,"and said to them, “You are the heads of the fathers’ households of the Levites. Sanctify yourselves, both you and your brothers, that you may bring the ark of Yahweh, the God of Israel, up to the place that I have prepared for it."
1 Chronicles,15,13,"For because you didn’t carry it at first, Yahweh our God broke out in anger against us, because we didn’t seek him according to the ordinance.”"
1 Chronicles,15,14,"So the priests and the Levites sanctified themselves to bring up the ark of Yahweh, the God of Israel."
1 Chronicles,15,15,"The children of the Levites bore God’s ark on their shoulders with its poles, as Moses commanded according to Yahweh’s word."
1 Chronicles,15,16,"David spoke to the chief of the Levites to appoint their brothers as singers with instruments of music, stringed instruments, harps, and cymbals, sounding aloud and lifting up their voices with joy."
1 Chronicles,15,17,"So the Levites appointed Heman the son of Joel; and of his brothers, Asaph the son of Berechiah; and of the sons of Merari their brothers, Ethan the son of Kushaiah;"
1 Chronicles,15,18,"and with them their brothers of the second rank, Zechariah, Ben, Jaaziel, Shemiramoth, Jehiel, Unni, Eliab, Benaiah, Maaseiah, Mattithiah, Eliphelehu, Mikneiah, Obed-Edom, and Jeiel, the doorkeepers."
1 Chronicles,15,19,"So the singers, Heman, Asaph, and Ethan, were given cymbals of brass to sound aloud;"
1 Chronicles,15,20,"and Zechariah, Aziel, Shemiramoth, Jehiel, Unni, Eliab, Maaseiah, and Benaiah, with stringed instruments set to Alamoth;"
1 Chronicles,15,21,"and Mattithiah, Eliphelehu, Mikneiah, Obed-Edom, Jeiel, and Azaziah, with harps tuned to the eight-stringed lyre, to lead."
1 Chronicles,15,22,"Chenaniah, chief of the Levites, was over the singing. He taught the singers, because he was skillful."
1 Chronicles,15,23,Berechiah and Elkanah were doorkeepers for the ark.
1 Chronicles,15,24,"Shebaniah, Joshaphat, Nethanel, Amasai, Zechariah, Benaiah, and Eliezer, the priests, blew the trumpets before God’s ark; and Obed-Edom and Jehiah were doorkeepers for the ark."
1 Chronicles,15,25,"So David, the elders of Israel, and the captains over thousands, went to bring the ark of Yahweh’s covenant up out of the house of Obed-Edom with joy."
1 Chronicles,15,26,"When God helped the Levites who bore the ark of Yahweh’s covenant, they sacrificed seven bulls and seven rams."
1 Chronicles,15,27,"David was clothed with a robe of fine linen, as were all the Levites who bore the ark, the singers, and Chenaniah the choir master with the singers; and David had an ephod of linen on him."
1 Chronicles,15,28,"Thus all Israel brought the ark of Yahweh’s covenant up with shouting, with sound of the cornet, with trumpets, and with cymbals, sounding aloud with stringed instruments and harps."
